ngram,count,label,n
couldn handle,1,AMBIGUOUS,2
handle know,1,AMBIGUOUS,2
know well,1,AMBIGUOUS,2
well necessary,1,AMBIGUOUS,2
necessary violent,1,AMBIGUOUS,2
aggressive order,1,AMBIGUOUS,2
help woman,1,AMBIGUOUS,2
woman intended,1,AMBIGUOUS,2
intended violent,1,AMBIGUOUS,2
violent nothing,1,AMBIGUOUS,2
nothing beliefs,1,AMBIGUOUS,2
beliefs thoughts,1,AMBIGUOUS,2
thoughts factors,1,AMBIGUOUS,2
episode trauma,1,AMBIGUOUS,2
trauma lack,1,AMBIGUOUS,2
lack information,1,AMBIGUOUS,2
information etc,1,AMBIGUOUS,2
possible incident,1,AMBIGUOUS,2
incident caused,1,AMBIGUOUS,2
caused stress,1,AMBIGUOUS,2
stress anger,1,AMBIGUOUS,2
anger ask,1,AMBIGUOUS,2
ask ourselves,1,AMBIGUOUS,2
ourselves inclined,1,AMBIGUOUS,2
inclined violent,1,AMBIGUOUS,2
violent another,1,AMBIGUOUS,2
another social,1,AMBIGUOUS,2
social financial,1,AMBIGUOUS,2
financial political,1,AMBIGUOUS,2
political factors,1,AMBIGUOUS,2
factors work,1,AMBIGUOUS,2
work things,1,AMBIGUOUS,2
cause kind,1,AMBIGUOUS,2
kind behavior,1,AMBIGUOUS,2
behavior happen,1,AMBIGUOUS,2
happen accident,1,AMBIGUOUS,2
accident remember,1,AMBIGUOUS,2
remember friend,1,AMBIGUOUS,2
friend heart,1,AMBIGUOUS,2
heart problem,1,AMBIGUOUS,2
problem started,1,AMBIGUOUS,2
started crying,1,AMBIGUOUS,2
crying uncontrollably,1,AMBIGUOUS,2
uncontrollably felt,1,AMBIGUOUS,2
pain throat,1,AMBIGUOUS,2
throat embarrassed,1,AMBIGUOUS,2
embarrassed didn,1,AMBIGUOUS,2
good someone,1,AMBIGUOUS,2
someone keep,1,AMBIGUOUS,2
calm techniques,1,AMBIGUOUS,2
techniques keep,1,AMBIGUOUS,2
calm find,1,AMBIGUOUS,2
doctor office,1,AMBIGUOUS,2
office questions,1,AMBIGUOUS,2
questions like,1,AMBIGUOUS,2
like keep,1,AMBIGUOUS,2
calm get,1,AMBIGUOUS,2
get tips,1,AMBIGUOUS,2
symptoms hallucinations,1,AMBIGUOUS,2
delusions distorted,1,AMBIGUOUS,2
thoughts symptoms,1,AMBIGUOUS,2
whether truly,1,AMBIGUOUS,2
truly comical,1,AMBIGUOUS,2
comical true,1,AMBIGUOUS,2
true aspects,1,AMBIGUOUS,2
aspects funny,1,AMBIGUOUS,2
symptoms serious,1,AMBIGUOUS,2
example hear,1,AMBIGUOUS,2
voices others,1,AMBIGUOUS,2
cannot hear,1,AMBIGUOUS,2
hear comical,1,AMBIGUOUS,2
comical outsiders,1,AMBIGUOUS,2
outsiders however,1,AMBIGUOUS,2
individual experiencing,1,AMBIGUOUS,2
experiencing find,1,AMBIGUOUS,2
find voices,1,AMBIGUOUS,2
voices distressing,1,AMBIGUOUS,2
distressing upsetting,1,AMBIGUOUS,2
upsetting additionally,1,AMBIGUOUS,2
additionally delusions,1,AMBIGUOUS,2
bizarre comical,1,AMBIGUOUS,2
behavior believing,1,AMBIGUOUS,2
believing one,1,AMBIGUOUS,2
famous celebrity,1,AMBIGUOUS,2
celebrity television,1,AMBIGUOUS,2
television talking,1,AMBIGUOUS,2
talking however,1,AMBIGUOUS,2
however delusions,1,AMBIGUOUS,2
delusions extremely,1,AMBIGUOUS,2
extremely distressing,1,AMBIGUOUS,2
distressing frightening,1,AMBIGUOUS,2
frightening individual,1,AMBIGUOUS,2
ultimately aspects,1,AMBIGUOUS,2
recognize solely,1,AMBIGUOUS,2
individuals complex,1,AMBIGUOUS,2
complex lives,1,AMBIGUOUS,2
lives experiences,1,AMBIGUOUS,2
experiences deserve,1,AMBIGUOUS,2
deserve compassion,1,AMBIGUOUS,2
point plan,1,AMBIGUOUS,2
needed demonstrate,1,AMBIGUOUS,2
demonstrate competency,1,AMBIGUOUS,2
competency level,1,AMBIGUOUS,2
level needs,1,AMBIGUOUS,2
needs clearly,1,AMBIGUOUS,2
clearly stated,1,AMBIGUOUS,2
stated beginning,1,AMBIGUOUS,2
beginning explained,1,AMBIGUOUS,2
explained greater,1,AMBIGUOUS,2
greater detail,1,AMBIGUOUS,2
detail paper,1,AMBIGUOUS,2
paper progresses,1,AMBIGUOUS,2
progresses identify,1,AMBIGUOUS,2
identify individual's,1,AMBIGUOUS,2
condition assess,1,AMBIGUOUS,2
assess individual's,1,AMBIGUOUS,2
decisions establish,1,AMBIGUOUS,2
establish treatment,1,AMBIGUOUS,2
address individual's,1,AMBIGUOUS,2
health needs,1,AMBIGUOUS,2
needs implement,1,AMBIGUOUS,2
implement treatment,1,AMBIGUOUS,2
plan monitor,1,AMBIGUOUS,2
monitor individual's,1,AMBIGUOUS,2
progress modify,1,AMBIGUOUS,2
modify treatment,1,AMBIGUOUS,2
needed evaluate,1,AMBIGUOUS,2
evaluate individual's,1,AMBIGUOUS,2
progress individual,1,AMBIGUOUS,2
make sufficient,1,AMBIGUOUS,2
treatment discontinued,1,AMBIGUOUS,2
discontinued individual,1,AMBIGUOUS,2
individual continues,1,AMBIGUOUS,2
continues make,1,AMBIGUOUS,2
make progress,1,AMBIGUOUS,2
treatment repeated,1,AMBIGUOUS,2
repeated modified,1,AMBIGUOUS,2
modified needed,1,AMBIGUOUS,2
needed mental,1,AMBIGUOUS,2
condition assessed,1,AMBIGUOUS,2
assessed months,1,AMBIGUOUS,2
months see,1,AMBIGUOUS,2
see individual,1,AMBIGUOUS,2
individual making,1,AMBIGUOUS,2
making sufficient,1,AMBIGUOUS,2
h2 answer,1,AMBIGUOUS,2
answer explanation,1,AMBIGUOUS,2
explanation h2,1,AMBIGUOUS,2
h2 term,1,AMBIGUOUS,2
used define,1,AMBIGUOUS,2
disorders includes,1,AMBIGUOUS,2
includes ones,1,AMBIGUOUS,2
ones like,1,AMBIGUOUS,2
disorder result,1,AMBIGUOUS,2
result improper,1,AMBIGUOUS,2
improper function,1,AMBIGUOUS,2
brain disorders,1,AMBIGUOUS,2
disorders extreme,1,AMBIGUOUS,2
extreme condition,1,AMBIGUOUS,2
where confusion,1,AMBIGUOUS,2
confusion delusions,1,AMBIGUOUS,2
delusions hallucination,1,AMBIGUOUS,2
hallucination level,1,AMBIGUOUS,2
level losing,1,AMBIGUOUS,2
losing reality,1,AMBIGUOUS,2
reality wrath,1,AMBIGUOUS,2
god punishments,1,AMBIGUOUS,2
punishments always,1,AMBIGUOUS,2
always associated,1,AMBIGUOUS,2
associated sins,1,AMBIGUOUS,2
sins makes,1,AMBIGUOUS,2
makes wrong,1,AMBIGUOUS,2
blockquote mankind,1,AMBIGUOUS,2
mankind take,1,AMBIGUOUS,2
take worship,1,AMBIGUOUS,2
worship others,1,AMBIGUOUS,2
others besides,1,AMBIGUOUS,2
besides allah,1,AMBIGUOUS,2
allah rivals,1,AMBIGUOUS,2
rivals allah,1,AMBIGUOUS,2
allah love,1,AMBIGUOUS,2
love love,1,AMBIGUOUS,2
love allah,1,AMBIGUOUS,2
allah quran,1,AMBIGUOUS,2
quran believe,1,AMBIGUOUS,2
believe work,1,AMBIGUOUS,2
work deeds,1,AMBIGUOUS,2
deeds righteousness,1,AMBIGUOUS,2
righteousness merciful,1,AMBIGUOUS,2
merciful take,1,AMBIGUOUS,2
take mercy,1,AMBIGUOUS,2
mercy hearts,1,AMBIGUOUS,2
hearts assurance,1,AMBIGUOUS,2
assurance salvation,1,AMBIGUOUS,2
salvation blockquote,1,AMBIGUOUS,2
blockquote mental,1,AMBIGUOUS,2
able realize,1,AMBIGUOUS,2
realize right,1,AMBIGUOUS,2
wrong process,1,AMBIGUOUS,2
process disorder,1,AMBIGUOUS,2
often make,1,AMBIGUOUS,2
make lose,1,AMBIGUOUS,2
lose grip,1,AMBIGUOUS,2
grip reality,1,AMBIGUOUS,2
reality liable,1,AMBIGUOUS,2
liable held,1,AMBIGUOUS,2
responsible acts,1,AMBIGUOUS,2
acts fully,1,AMBIGUOUS,2
fully healthy,1,AMBIGUOUS,2
healthy know,1,AMBIGUOUS,2
know religion,1,AMBIGUOUS,2
religion mentally,1,AMBIGUOUS,2
healthy god,1,AMBIGUOUS,2
blockquote guide,1,AMBIGUOUS,2
guide lost,1,AMBIGUOUS,2
lost disobedience,1,AMBIGUOUS,2
disobedience forgiveness,1,AMBIGUOUS,2
forgiveness admonition,1,AMBIGUOUS,2
admonition enjoin,1,AMBIGUOUS,2
enjoin upon,1,AMBIGUOUS,2
upon righteous,1,AMBIGUOUS,2
righteous persist,1,AMBIGUOUS,2
persist patiently,1,AMBIGUOUS,2
patiently lo,1,AMBIGUOUS,2
lo thy,1,AMBIGUOUS,2
thy lord,1,AMBIGUOUS,2
lord oft,1,AMBIGUOUS,2
oft forgiving,1,AMBIGUOUS,2
forgiving merciful,1,AMBIGUOUS,2
merciful surah,1,AMBIGUOUS,2
al zumar,1,AMBIGUOUS,2
zumar blockquote,1,AMBIGUOUS,2
blockquote god,1,AMBIGUOUS,2
always asks,1,AMBIGUOUS,2
asks good,1,AMBIGUOUS,2
good deeds,1,AMBIGUOUS,2
deeds sometimes,1,AMBIGUOUS,2
sometimes mental,1,AMBIGUOUS,2
understand level,1,AMBIGUOUS,2
level able,1,AMBIGUOUS,2
act orders,1,AMBIGUOUS,2
orders unable,1,AMBIGUOUS,2
unable realize,1,AMBIGUOUS,2
realize crimes,1,AMBIGUOUS,2
crimes according,1,AMBIGUOUS,2
according studies,1,AMBIGUOUS,2
studies concluded,1,AMBIGUOUS,2
concluded schizophrenia,1,AMBIGUOUS,2
schizophrenia patients,1,AMBIGUOUS,2
patients don't,1,AMBIGUOUS,2
don't criminal,1,AMBIGUOUS,2
criminal record,1,AMBIGUOUS,2
record common,1,AMBIGUOUS,2
common understanding,1,AMBIGUOUS,2
understanding spite,1,AMBIGUOUS,2
spite symptoms,1,AMBIGUOUS,2
like hallucinations,1,AMBIGUOUS,2
disorganized speech,1,AMBIGUOUS,2
speech symptoms,1,AMBIGUOUS,2
schizophrenia found,1,AMBIGUOUS,2
found rarely,1,AMBIGUOUS,2
crime according,1,AMBIGUOUS,2
research center,1,AMBIGUOUS,2
center psychiatric,1,AMBIGUOUS,2
psychiatric epidemiology,1,AMBIGUOUS,2
epidemiology massachusetts,1,AMBIGUOUS,2
massachusetts general,1,AMBIGUOUS,2
general hospital,1,AMBIGUOUS,2
hospital blockquote,1,AMBIGUOUS,2
blockquote schizophrenia,1,AMBIGUOUS,2
schizophrenia associated,1,AMBIGUOUS,2
associated three,1,AMBIGUOUS,2
four fold,1,AMBIGUOUS,2
fold increased,1,AMBIGUOUS,2
violent victimization,1,AMBIGUOUS,2
victimization blockquote,1,AMBIGUOUS,2
blockquote opposed,1,AMBIGUOUS,2
opposed common,1,AMBIGUOUS,2
perception risk,1,AMBIGUOUS,2
violence others,1,AMBIGUOUS,2
others associated,1,AMBIGUOUS,2
schizophrenia appear,1,AMBIGUOUS,2
appear excessive,1,AMBIGUOUS,2
excessive cases,1,AMBIGUOUS,2
cases risk,1,AMBIGUOUS,2
risk small,1,AMBIGUOUS,2
small schizophrenia,1,AMBIGUOUS,2
schizophrenia less,1,AMBIGUOUS,2
common risk,1,AMBIGUOUS,2
factor violence,1,AMBIGUOUS,2
violence psychiatric,1,AMBIGUOUS,2
disorders associated,1,AMBIGUOUS,2
associated acute,1,AMBIGUOUS,2
acute intoxication,1,AMBIGUOUS,2
intoxication patient,1,AMBIGUOUS,2
influence medication,1,AMBIGUOUS,2
medication rarely,1,AMBIGUOUS,2
crime unfortunately,1,AMBIGUOUS,2
unfortunately cases,1,AMBIGUOUS,2
report state,1,AMBIGUOUS,2
state farm,1,AMBIGUOUS,2
farm americans,1,AMBIGUOUS,2
americans under,1,AMBIGUOUS,2
under insured,1,AMBIGUOUS,2
insured health,1,AMBIGUOUS,2
health insurance,1,AMBIGUOUS,2
insurance coverage,1,AMBIGUOUS,2
coverage means,1,AMBIGUOUS,2
means policy,1,AMBIGUOUS,2
policy limits,1,AMBIGUOUS,2
limits pay,1,AMBIGUOUS,2
pay full,1,AMBIGUOUS,2
full cost,1,AMBIGUOUS,2
cost injury,1,AMBIGUOUS,2
injury illness,1,AMBIGUOUS,2
illness work,1,AMBIGUOUS,2
work disadvantages,1,AMBIGUOUS,2
disadvantages insured,1,AMBIGUOUS,2
insured premium,1,AMBIGUOUS,2
premium million,1,AMBIGUOUS,2
million dollar,1,AMBIGUOUS,2
dollar life,1,AMBIGUOUS,2
life insurance,1,AMBIGUOUS,2
insurance policy,1,AMBIGUOUS,2
policy determined,1,AMBIGUOUS,2
determined age,1,AMBIGUOUS,2
age physical,1,AMBIGUOUS,2
condition occupation,1,AMBIGUOUS,2
occupation find,1,AMBIGUOUS,2
line best,1,AMBIGUOUS,2
best fits,1,AMBIGUOUS,2
fits data,1,AMBIGUOUS,2
data estimate,1,AMBIGUOUS,2
estimate premium,1,AMBIGUOUS,2
premium year,1,AMBIGUOUS,2
old male,1,AMBIGUOUS,2
male get,1,AMBIGUOUS,2
get first,1,AMBIGUOUS,2
first credit,1,AMBIGUOUS,2
card make,1,AMBIGUOUS,2
make lists,1,AMBIGUOUS,2
lists credit,1,AMBIGUOUS,2
credit cards,1,AMBIGUOUS,2
cards available,1,AMBIGUOUS,2
available credit,1,AMBIGUOUS,2
card rewards,1,AMBIGUOUS,2
rewards lists,1,AMBIGUOUS,2
lists find,1,AMBIGUOUS,2
find best,1,AMBIGUOUS,2
best offer,1,AMBIGUOUS,2
offer beginning,1,AMBIGUOUS,2
beginning credit,1,AMBIGUOUS,2
card user,1,AMBIGUOUS,2
user write,1,AMBIGUOUS,2
paragraph explaining,1,AMBIGUOUS,2
explaining selected,1,AMBIGUOUS,2
selected one,1,AMBIGUOUS,2
one five,1,AMBIGUOUS,2
five steps,1,AMBIGUOUS,2
steps accounting,1,AMBIGUOUS,2
cycle match,1,AMBIGUOUS,2
match event,1,AMBIGUOUS,2
event column,1,AMBIGUOUS,2
column step,1,AMBIGUOUS,2
step column,1,AMBIGUOUS,2
column explain,1,AMBIGUOUS,2
explain knowing,1,AMBIGUOUS,2
knowing accounting,1,AMBIGUOUS,2
accounting event,1,AMBIGUOUS,2
event affects,1,AMBIGUOUS,2
affects step,1,AMBIGUOUS,2
step accounting,1,AMBIGUOUS,2
cycle begin,1,AMBIGUOUS,2
begin array,1,AMBIGUOUS,2
array ll,1,AMBIGUOUS,2
ll text,1,AMBIGUOUS,2
text transactions,1,AMBIGUOUS,2
transactions occur,1,AMBIGUOUS,2
occur event,1,AMBIGUOUS,2
event text,1,AMBIGUOUS,2
statements prepared,1,AMBIGUOUS,2
prepared text,1,AMBIGUOUS,2
events identified,1,AMBIGUOUS,2
identified recorded,1,AMBIGUOUS,2
text records,1,AMBIGUOUS,2
records kept,1,AMBIGUOUS,2
kept purchases,1,AMBIGUOUS,2
purchases sales,1,AMBIGUOUS,2
sales text,1,AMBIGUOUS,2
text trial,1,AMBIGUOUS,2
trial balance,1,AMBIGUOUS,2
balance completed,1,AMBIGUOUS,2
completed text,1,AMBIGUOUS,2
text impact,1,AMBIGUOUS,2
impact economic,1,AMBIGUOUS,2
analyzed recorded,1,AMBIGUOUS,2
text information,1,AMBIGUOUS,2
information communicated,1,AMBIGUOUS,2
communicated decision,1,AMBIGUOUS,2
makers text,1,AMBIGUOUS,2
text group,1,AMBIGUOUS,2
group accounts,1,AMBIGUOUS,2
accounts reviewed,1,AMBIGUOUS,2
reviewed data,1,AMBIGUOUS,2
collected text,1,AMBIGUOUS,2
analyzed classified,1,AMBIGUOUS,2
classified text,1,AMBIGUOUS,2
financial transactions,1,AMBIGUOUS,2
transactions processed,1,AMBIGUOUS,2
processed end,1,AMBIGUOUS,2
end array,1,AMBIGUOUS,2
information question,1,AMBIGUOUS,2
question identify,1,AMBIGUOUS,2
essay crazy,1,AMBIGUOUS,2
symptoms describe,1,AMBIGUOUS,2
describe treatments,1,AMBIGUOUS,2
treatments explain,1,AMBIGUOUS,2
possible overcome,1,AMBIGUOUS,2
overcome incompetency,1,AMBIGUOUS,2
incompetency agree,1,AMBIGUOUS,2
agree following,1,AMBIGUOUS,2
following statement,1,AMBIGUOUS,2
statement make,1,AMBIGUOUS,2
choice move,1,AMBIGUOUS,2
move up,1,AMBIGUOUS,2
up maslow,1,AMBIGUOUS,2
maslow hierarchy,1,AMBIGUOUS,2
hierarchy measure,1,AMBIGUOUS,2
measure control,1,AMBIGUOUS,2
control psychological,1,AMBIGUOUS,2
psychological growth,1,AMBIGUOUS,2
growth following,1,AMBIGUOUS,2
following table,1,AMBIGUOUS,2
table displays,1,AMBIGUOUS,2
displays information,1,AMBIGUOUS,2
information stocks,1,AMBIGUOUS,2
stocks one,1,AMBIGUOUS,2
day change,1,AMBIGUOUS,2
change october,1,AMBIGUOUS,2
october day,1,AMBIGUOUS,2
day index,1,AMBIGUOUS,2
index gained,1,AMBIGUOUS,2
gained compared,1,AMBIGUOUS,2
compared year,1,AMBIGUOUS,2
year date,1,AMBIGUOUS,2
date change,1,AMBIGUOUS,2
change em,1,AMBIGUOUS,2
positive change,1,AMBIGUOUS,2
change stock,1,AMBIGUOUS,2
price year,1,AMBIGUOUS,2
positive stock,1,AMBIGUOUS,2
reported negative,1,AMBIGUOUS,2
negative stock,1,AMBIGUOUS,2
em strength,1,AMBIGUOUS,2
strength association,1,AMBIGUOUS,2
association two,1,AMBIGUOUS,2
variables imply,1,AMBIGUOUS,2
imply nature,1,AMBIGUOUS,2
nature relationship,1,AMBIGUOUS,2
relationship income,1,AMBIGUOUS,2
income effect,1,AMBIGUOUS,2
effect likely,1,AMBIGUOUS,2
likely come,1,AMBIGUOUS,2
play following,1,AMBIGUOUS,2
following goods,1,AMBIGUOUS,2
goods water,1,AMBIGUOUS,2
water clothin,1,AMBIGUOUS,2
clothin housing,1,AMBIGUOUS,2
housing transportation,1,AMBIGUOUS,2
transportation two,1,AMBIGUOUS,2
two correct,1,AMBIGUOUS,2
ones often,1,AMBIGUOUS,2
god's anger,1,AMBIGUOUS,2
anger ones,1,AMBIGUOUS,2
ones considered,1,AMBIGUOUS,2
considered impure,1,AMBIGUOUS,2
impure family,1,AMBIGUOUS,2
members majority,1,AMBIGUOUS,2
majority condition,1,AMBIGUOUS,2
condition commit,1,AMBIGUOUS,2
violence fear,1,AMBIGUOUS,2
violent drives,1,AMBIGUOUS,2
drives persecution,1,AMBIGUOUS,2
persecution world,1,AMBIGUOUS,2
world even,1,AMBIGUOUS,2
believe exist,1,AMBIGUOUS,2
exist different,1,AMBIGUOUS,2
world disorder,1,AMBIGUOUS,2
disorder lot,1,AMBIGUOUS,2
lot suffering,1,AMBIGUOUS,2
suffering often,1,AMBIGUOUS,2
face rejection,1,AMBIGUOUS,2
rejection family,1,AMBIGUOUS,2
members diagnosed,1,AMBIGUOUS,2
understanding disorder,1,AMBIGUOUS,2
effects patients,1,AMBIGUOUS,2
patients hard,1,AMBIGUOUS,2
hard believe,1,AMBIGUOUS,2
disorder even,1,AMBIGUOUS,2
even recognized,1,AMBIGUOUS,2
illness society,1,AMBIGUOUS,2
society similar,1,AMBIGUOUS,2
way down,1,AMBIGUOUS,2
syndrome often,1,AMBIGUOUS,2
often looked,1,AMBIGUOUS,2
upon stigmatized,1,AMBIGUOUS,2
stigmatized look,1,AMBIGUOUS,2
different act,1,AMBIGUOUS,2
act differently,1,AMBIGUOUS,2
differently human,1,AMBIGUOUS,2
beings feelings,1,AMBIGUOUS,2
feelings ones,1,AMBIGUOUS,2
ones looked,1,AMBIGUOUS,2
upon deal,1,AMBIGUOUS,2
deal world,1,AMBIGUOUS,2
differently others,1,AMBIGUOUS,2
others makes,1,AMBIGUOUS,2
scientific name,1,AMBIGUOUS,2
name look,1,AMBIGUOUS,2
like doctor,1,AMBIGUOUS,2
doctor symptoms,1,AMBIGUOUS,2
symptoms visible,1,AMBIGUOUS,2
visible know,1,AMBIGUOUS,2
saw contagious,1,AMBIGUOUS,2
contagious say,1,AMBIGUOUS,2
act compared,1,AMBIGUOUS,2
compared typical,1,AMBIGUOUS,2
typical human,1,AMBIGUOUS,2
brain catch,1,AMBIGUOUS,2
catch permanent,1,AMBIGUOUS,2
permanent cure,1,AMBIGUOUS,2
cure able,1,AMBIGUOUS,2
able disease,1,AMBIGUOUS,2
disease want,1,AMBIGUOUS,2
help schizophrenic,1,AMBIGUOUS,2
schizophrenic risky,1,AMBIGUOUS,2
risky mental,1,AMBIGUOUS,2
condition main,1,AMBIGUOUS,2
main thoughts,1,AMBIGUOUS,2
thoughts situation,1,AMBIGUOUS,2
situation help,1,AMBIGUOUS,2
treat somebody,1,AMBIGUOUS,2
somebody help,1,AMBIGUOUS,2
treat family,1,AMBIGUOUS,2
member questions,1,AMBIGUOUS,2
questions relevant,1,AMBIGUOUS,2
relevant course,1,AMBIGUOUS,2
learn topic,1,AMBIGUOUS,2
topic course,1,AMBIGUOUS,2
noose round,1,AMBIGUOUS,2
round neck,1,AMBIGUOUS,2
neck god's,1,AMBIGUOUS,2
mercy instance,1,AMBIGUOUS,2
refers grace,1,AMBIGUOUS,2
grace granted,1,AMBIGUOUS,2
granted christ,1,AMBIGUOUS,2
christ christ's,1,AMBIGUOUS,2
christ's church,1,AMBIGUOUS,2
above god's,1,AMBIGUOUS,2
mercy result,1,AMBIGUOUS,2
mercy thus,1,AMBIGUOUS,2
thus fruit,1,AMBIGUOUS,2
fruit god's,1,AMBIGUOUS,2
love toward,1,AMBIGUOUS,2
toward man,1,AMBIGUOUS,2
sinned suffer,1,AMBIGUOUS,2
sin result,1,AMBIGUOUS,2
result god,1,AMBIGUOUS,2
refers one,1,AMBIGUOUS,2
spirit bestows,1,AMBIGUOUS,2
bestows mercy,1,AMBIGUOUS,2
noose represents,1,AMBIGUOUS,2
represents man's,1,AMBIGUOUS,2
man's sinful,1,AMBIGUOUS,2
sinful nature,1,AMBIGUOUS,2
nature instance,1,AMBIGUOUS,2
refers possibility,1,AMBIGUOUS,2
possibility cast,1,AMBIGUOUS,2
cast hell,1,AMBIGUOUS,2
hell eternal,1,AMBIGUOUS,2
wrath holy,1,AMBIGUOUS,2
holy god,1,AMBIGUOUS,2
god round,1,AMBIGUOUS,2
neck implies,1,AMBIGUOUS,2
implies state,1,AMBIGUOUS,2
bound entangled,1,AMBIGUOUS,2
entangled way,1,AMBIGUOUS,2
way god's,1,AMBIGUOUS,2
god's presence,1,AMBIGUOUS,2
presence play,1,AMBIGUOUS,2
play idea,1,AMBIGUOUS,2
idea wearing,1,AMBIGUOUS,2
wearing object,1,AMBIGUOUS,2
object often,1,AMBIGUOUS,2
often jewelry,1,AMBIGUOUS,2
jewelry around,1,AMBIGUOUS,2
around one's,1,AMBIGUOUS,2
one's neck,1,AMBIGUOUS,2
neck used,1,AMBIGUOUS,2
refer become,1,AMBIGUOUS,2
become entangled,1,AMBIGUOUS,2
entangled bound,1,AMBIGUOUS,2
bound sin,1,AMBIGUOUS,2
sin condemned,1,AMBIGUOUS,2
sin fail,1,AMBIGUOUS,2
fail repent,1,AMBIGUOUS,2
repent return,1,AMBIGUOUS,2
return god's,1,AMBIGUOUS,2
mercy christ,1,AMBIGUOUS,2
christ jesus,1,AMBIGUOUS,2
jesus light,1,AMBIGUOUS,2
light verse,1,AMBIGUOUS,2
verse following,1,AMBIGUOUS,2
following deduced,1,AMBIGUOUS,2
deduced men,1,AMBIGUOUS,2
sinned bound,1,AMBIGUOUS,2
trapped effects,1,AMBIGUOUS,2
sin mercy,1,AMBIGUOUS,2
mercy god,1,AMBIGUOUS,2
god men,1,AMBIGUOUS,2
men condemned,1,AMBIGUOUS,2
suffer eternal,1,AMBIGUOUS,2
spirit mercy,1,AMBIGUOUS,2
mercy granted,1,AMBIGUOUS,2
granted death,1,AMBIGUOUS,2
death resurrection,1,AMBIGUOUS,2
resurrection forgiveness,1,AMBIGUOUS,2
forgiveness grace,1,AMBIGUOUS,2
grace love,1,AMBIGUOUS,2
love repent,1,AMBIGUOUS,2
repent believe,1,AMBIGUOUS,2
believe man,1,AMBIGUOUS,2
sinned believe,1,AMBIGUOUS,2
believe christ,1,AMBIGUOUS,2
christ redemption,1,AMBIGUOUS,2
redemption granted,1,AMBIGUOUS,2
granted noose,1,AMBIGUOUS,2
noose refers,1,AMBIGUOUS,2
refers sin,1,AMBIGUOUS,2
sin damnation,1,AMBIGUOUS,2
damnation round,1,AMBIGUOUS,2
neck refers,1,AMBIGUOUS,2
refers state,1,AMBIGUOUS,2
trapped sin,1,AMBIGUOUS,2
sin effects,1,AMBIGUOUS,2
effects verse,1,AMBIGUOUS,2
verse says,1,AMBIGUOUS,2
says sin,1,AMBIGUOUS,2
sin keep,1,AMBIGUOUS,2
keep body,1,AMBIGUOUS,2
body death,1,AMBIGUOUS,2
death james,1,AMBIGUOUS,2
james god's,1,AMBIGUOUS,2
mercy alone,1,AMBIGUOUS,2
alone save,1,AMBIGUOUS,2
save man,1,AMBIGUOUS,2
man fate,1,AMBIGUOUS,2
fate god,1,AMBIGUOUS,2
god hating,1,AMBIGUOUS,2
hating gave,1,AMBIGUOUS,2
gave grace,1,AMBIGUOUS,2
grace believed,1,AMBIGUOUS,2
believed jesus,1,AMBIGUOUS,2
jesus romans,1,AMBIGUOUS,2
romans lord,1,AMBIGUOUS,2
reasons society,1,AMBIGUOUS,2
society discriminates,1,AMBIGUOUS,2
discriminates illness,1,AMBIGUOUS,2
illness threat,1,AMBIGUOUS,2
others won,1,AMBIGUOUS,2
won plan,1,AMBIGUOUS,2
plan attack,1,AMBIGUOUS,2
attack live,1,AMBIGUOUS,2
live delusional,1,AMBIGUOUS,2
delusional world,1,AMBIGUOUS,2
world one,1,AMBIGUOUS,2
one live,1,AMBIGUOUS,2
live world,1,AMBIGUOUS,2
world hallucinations,1,AMBIGUOUS,2
hallucinations want,1,AMBIGUOUS,2
want harm,1,AMBIGUOUS,2
anyone always,1,AMBIGUOUS,2
supporting evidence,1,AMBIGUOUS,2
evidence conclude,1,AMBIGUOUS,2
conclude answer,1,AMBIGUOUS,2
job conclusion,1,AMBIGUOUS,2
conclusion psychiatric,1,AMBIGUOUS,2
disorder marked,1,AMBIGUOUS,2
marked range,1,AMBIGUOUS,2
including immobility,1,AMBIGUOUS,2
immobility mutism,1,AMBIGUOUS,2
mutism stupor,1,AMBIGUOUS,2
stupor echolalia,1,AMBIGUOUS,2
echolalia patients,1,AMBIGUOUS,2
patients appear,1,AMBIGUOUS,2
appear locked,1,AMBIGUOUS,2
locked shell,1,AMBIGUOUS,2
shell unable,1,AMBIGUOUS,2
speak disorder,1,AMBIGUOUS,2
underlying psychiatric,1,AMBIGUOUS,2
physical illnesses,1,AMBIGUOUS,2
illnesses use,1,AMBIGUOUS,2
medications patients,1,AMBIGUOUS,2
function typical,1,AMBIGUOUS,2
environment unable,1,AMBIGUOUS,2
unable sit,1,AMBIGUOUS,2
still long,1,AMBIGUOUS,2
time affect,1,AMBIGUOUS,2
concentrate tasks,1,AMBIGUOUS,2
tasks complete,1,AMBIGUOUS,2
complete time,1,AMBIGUOUS,2
time risk,1,AMBIGUOUS,2
injury required,1,AMBIGUOUS,2
required perform,1,AMBIGUOUS,2
require coordination,1,AMBIGUOUS,2
coordination strength,1,AMBIGUOUS,2
strength addition,1,AMBIGUOUS,2
struggle communication,1,AMBIGUOUS,2
work collaboratively,1,AMBIGUOUS,2
collaboratively colleagues,1,AMBIGUOUS,2
customers pros,1,AMBIGUOUS,2
pros help,1,AMBIGUOUS,2
patients feel,1,AMBIGUOUS,2
purpose accomplishment,1,AMBIGUOUS,2
accomplishment help,1,AMBIGUOUS,2
patients socialize,1,AMBIGUOUS,2
